step,inflation,output_gap,interest_rate,E_pi,reward,eps_d,eps_s,shock_active
38,-0.1,-0.088015,0.06,-0.099993,-0.046947,-0.008018,0.005875,0
39,-0.1,-0.08903,0.06,-0.099998,-0.047126,-0.009031,0.00511,0
40,-0.1,-0.081317,0.06,-0.1,-0.045812,-0.001317,-2.7e-05,0
41,-0.1,-0.077268,0.06,-0.1,-0.04517,0.002732,-0.006636,0
42,-0.1,-0.080992,0.06,-0.1,-0.04576,-0.000992,-0.007799,0
43,-0.1,-0.090261,0.06,-0.1,-0.047347,-0.010261,0.00019,0
44,-0.1,-0.090938,0.06,-0.1,-0.04747,-0.010938,0.000239,0
45,-0.1,-0.083811,0.06,-0.1,-0.046224,-0.003811,0.004609,0
46,-0.1,-0.077344,0.06,-0.1,-0.045182,0.002656,0.00178,0
47,-0.1,-0.081527,0.06,-0.1,-0.045847,-0.001527,0.000271,0
48,-0.1,-0.094568,0.06,-0.1,-0.048143,-0.014568,-0.014308,0
49,-0.1,-0.100779,0.06,-0.1,-0.049356,-0.020779,-0.018558,0
50,-0.1,-0.091347,0.06,-0.1,-0.047544,-0.011347,-0.020189,1
51,-0.1,-0.070968,0.06,-0.1,-0.044237,0.009032,0.000879,1
52,-0.099577,-0.056528,0.06,-0.1,-0.042159,0.023472,0.007902,1
53,-0.1,-0.05088,0.06,-0.099683,-0.041789,0.028962,0.002687,1
54,-0.1,-0.047287,0.06,-0.099921,-0.041436,0.032673,-0.001778,1
55,-0.1,-0.030397,0.06,-0.09998,-0.040124,0.049593,-0.01834,1
56,-0.1,-0.021807,0.06,-0.099995,-0.039676,0.058191,-0.008627,1
57,-0.1,-0.024019,0.06,-0.099999,-0.039777,0.05598,-0.019637,1
58,-0.1,-0.020237,0.06,-0.1,-0.03961,0.059763,-0.017077,1
59,-0.1,-0.016304,0.06,-0.1,-0.039466,0.063696,-0.010028,1
60,-0.1,-0.002599,0.06,-0.1,-0.039207,0.077401,-0.00841,1
61,-0.1,-0.014007,0.06,-0.1,-0.039396,0.065993,-0.003253,1
62,-0.089167,-0.012045,0.06,-0.1,-0.033513,0.067955,0.01164,1
63,-0.080657,-0.001688,0.06,-0.091875,-0.029119,0.074249,0.010553,1
64,-0.08639,0.01195,0.06,-0.083462,-0.032092,0.083681,-0.005556,1
65,-0.097307,0.00063,0.06,-0.085658,-0.037707,0.073459,-0.012599,1
66,-0.1,-0.008895,0.06,-0.094394,-0.039279,0.068303,-0.021326,1
67,-0.1,-0.006406,0.06,-0.098599,-0.039241,0.072893,-0.015018,1
68,-0.1,-0.020566,0.06,-0.09965,-0.039623,0.059259,-0.019167,1
69,-0.1,-0.015967,0.06,-0.099912,-0.039455,0.063989,-0.003119,1
70,-0.071594,0.000777,0.06,-0.099978,-0.024907,0.080766,0.027267,1
71,-0.069862,0.010507,0.06,-0.07869,-0.02425,0.079852,0.006465,1
72,-0.065872,-0.007195,0.06,-0.072069,-0.022469,0.05884,0.006556,1
73,-0.068321,-0.009026,0.06,-0.067421,-0.023548,0.054684,-0.00022,1
74,-0.070555,-0.010666,0.06,-0.068096,-0.024558,0.053382,-0.00154,1
75,-0.068455,0.000925,0.06,-0.06994,-0.023526,0.065895,0.000647,1
76,-0.07804,0.000445,0.06,-0.068826,-0.027867,0.064858,-0.009969,1
77,-0.088203,-0.015865,0.06,-0.075737,-0.033124,0.052003,-0.010844,1
78,-0.075549,-0.016571,0.06,-0.085087,-0.026978,0.055972,0.011173,1
79,-0.061934,-0.008744,0.06,-0.077933,-0.020858,0.060222,0.016531,1
80,-0.067926,-0.004806,0.06,-0.065934,-0.023319,0.058161,-0.001931,0
81,-0.079773,-0.030722,0.06,-0.067428,-0.029635,0.032992,-0.008411,0
82,-0.093413,-0.028221,0.06,-0.076687,-0.036395,0.040122,-0.01326,0
83,-0.1,-0.039822,0.06,-0.089232,-0.040786,0.034793,-0.016985,0
84,-0.1,-0.046846,0.06,-0.097308,-0.041395,0.031808,-0.006342,0
85,-0.1,-0.058651,0.06,-0.099327,-0.04264,0.021012,-0.004213,0
86,-0.1,-0.070445,0.06,-0.099832,-0.044163,0.00947,0.001933,0
87,-0.1,-0.07699,0.06,-0.099958,-0.045127,0.002989,-0.011096,0
88,-0.1,-0.088126,0.06,-0.099989,-0.046966,-0.008131,-0.004932,0
89,-0.1,-0.073058,0.06,-0.099997,-0.044537,0.006941,-0.001359,0
90,-0.1,-0.07609,0.06,-0.099999,-0.04499,0.00391,0.002043,0
91,-0.1,-0.066815,0.06,-0.1,-0.043664,0.013185,0.003419,0
92,-0.096994,-0.074058,0.06,-0.1,-0.043019,0.005942,0.013115,0
93,-0.084234,-0.071283,0.06,-0.097746,-0.03595,0.007589,0.023226,0
94,-0.095099,-0.067028,0.06,-0.087612,-0.040996,0.006778,0.001691,0
95,-0.087193,-0.082814,0.06,-0.093227,-0.039214,-0.0062,0.017524,0
96,-0.088831,-0.064902,0.06,-0.088702,-0.037407,0.009449,0.008719,0
97,-0.078692,-0.07085,0.06,-0.088799,-0.033195,0.003549,0.019846,0
98,-0.088994,-0.076982,0.06,-0.081219,-0.039205,-0.006372,0.00296,0
99,-0.099275,-0.072839,0.06,-0.08705,-0.044101,0.000686,-0.00217,0
100,-0.1,-0.07767,0.06,-0.096219,-0.045233,0.000439,-0.002936,0
101,-0.097229,-0.076519,0.06,-0.099055,-0.043519,0.003008,0.012313,0
102,-0.094283,-0.076012,0.06,-0.097685,-0.041842,0.00283,0.013827,0
103,-0.1,-0.091987,0.06,-0.095134,-0.047662,-0.01442,0.007809,0
104,-0.1,-0.096232,0.06,-0.098783,-0.048461,-0.01684,-0.007503,0
105,-0.1,-0.098661,0.06,-0.099696,-0.048934,-0.018813,-0.007843,0
106,-0.1,-0.085804,0.06,-0.099924,-0.046562,-0.005842,-0.01797,0
107,-0.1,-0.083835,0.06,-0.099981,-0.046228,-0.003844,-0.015623,0
108,-0.1,-0.08531,0.06,-0.099995,-0.046478,-0.005312,0.000653,0
109,-0.097145,-0.079413,0.06,-0.099999,-0.043924,0.000586,0.013766,0
110,-0.1,-0.079755,0.06,-0.097858,-0.045561,-0.000826,0.0013,0
111,-0.1,-0.082101,0.06,-0.099465,-0.045941,-0.002369,0.003205,0
112,-0.1,-0.080179,0.06,-0.099866,-0.045629,-0.000246,-0.008921,0
113,-0.1,-0.079431,0.06,-0.099967,-0.045509,0.000552,-0.00307,0
114,-0.090986,-0.05947,0.06,-0.099992,-0.037851,0.020526,0.016926,0
115,-0.095384,-0.069076,0.06,-0.093237,-0.041429,0.007542,0.007282,0
116,-0.1,-0.083852,0.06,-0.094848,-0.046231,-0.006428,-0.001538,0
117,-0.098789,-0.081331,0.06,-0.098712,-0.045139,-0.001975,0.011136,0
118,-0.1,-0.0866,0.06,-0.098769,-0.046699,-0.007215,0.00014,0
119,-0.1,-0.102075,0.06,-0.099692,-0.049619,-0.022229,-0.001543,0
120,-0.1,-0.104021,0.06,-0.099923,-0.05002,-0.024059,-0.00622,0
121,-0.1,-0.103847,0.06,-0.099981,-0.049984,-0.023857,-0.004675,0
122,-0.1,-0.110759,0.06,-0.099995,-0.051468,-0.030761,-0.017475,0
123,-0.1,-0.084498,0.06,-0.099999,-0.04634,-0.004499,-0.023359,0
124,-0.1,-0.091923,0.06,-0.1,-0.04765,-0.011924,0.004354,0
125,-0.1,-0.065106,0.06,-0.1,-0.043439,0.014894,-0.009104,0
126,-0.1,-0.07252,0.06,-0.1,-0.044459,0.00748,-0.002047,0
127,-0.1,-0.060935,0.06,-0.1,-0.042913,0.019065,-0.011097,0
128,-0.1,-0.068616,0.06,-0.1,-0.043908,0.011384,0.001115,0
129,-0.1,-0.068553,0.06,-0.1,-0.0439,0.011447,-0.003092,0
130,-0.1,-0.073058,0.06,-0.1,-0.044537,0.006942,-0.015604,0
131,-0.1,-0.077046,0.06,-0.1,-0.045136,0.002954,-0.012026,0
132,-0.1,-0.076075,0.06,-0.1,-0.044987,0.003925,-0.012769,0
133,-0.1,-0.07348,0.06,-0.1,-0.044599,0.00652,0.002466,0
134,-0.1,-0.074193,0.06,-0.1,-0.044705,0.005807,0.004997,0
135,-0.1,-0.07551,0.06,-0.1,-0.044902,0.00449,0.002999,0
136,-0.1,-0.082629,0.06,-0.1,-0.046028,-0.002629,0.004964,0
137,-0.087483,-0.082619,0.06,-0.1,-0.039329,-0.002619,0.02391,0
138,-0.081184,-0.064552,0.06,-0.090612,-0.033538,0.010754,0.018205,0
139,-0.093459,-0.070347,0.06,-0.083541,-0.040571,0.001423,-0.000201,0
140,-0.097308,-0.064964,0.06,-0.090979,-0.041927,0.010525,0.002507,0
141,-0.1,-0.066654,0.06,-0.095726,-0.043643,0.011209,-0.015942,0
142,-0.1,-0.0642,0.06,-0.098931,-0.043322,0.015266,-0.005021,0
143,-0.1,-0.078064,0.06,-0.099733,-0.045294,0.001803,-0.007728,0
144,-0.1,-0.076595,0.06,-0.099933,-0.045067,0.003372,-0.004112,0
145,-0.1,-0.079969,0.06,-0.099983,-0.045595,2.3e-05,-0.003502,0
146,-0.1,-0.081998,0.06,-0.099996,-0.045924,-0.002,-0.000576,0
147,-0.1,-0.069627,0.06,-0.099999,-0.044048,0.010372,-0.026012,0
148,-0.1,-0.074634,0.06,-0.1,-0.04477,0.005366,-0.013842,0
149,-0.1,-0.073876,0.06,-0.1,-0.044658,0.006124,-0.012024,0
150,-0.1,-0.089767,0.06,-0.1,-0.047258,-0.009767,-0.003935,0
151,-0.1,-0.073018,0.06,-0.1,-0.044532,0.006982,-0.017699,0
152,-0.1,-0.068202,0.06,-0.1,-0.043852,0.011798,-0.013905,0
153,-0.1,-0.072232,0.06,-0.1,-0.044417,0.007768,-0.018872,0
154,-0.1,-0.077238,0.06,-0.1,-0.045166,0.002762,0.001677,0
155,-0.091681,-0.073405,0.06,-0.1,-0.040068,0.006595,0.018329,0
156,-0.086862,-0.062845,0.06,-0.093761,-0.036137,0.014036,0.015389,0
157,-0.081655,-0.050517,0.06,-0.088586,-0.032152,0.023776,0.013623,0
158,-0.08461,-0.048427,0.06,-0.083388,-0.0334,0.023267,0.005208,0
159,-0.095611,-0.055333,0.06,-0.084304,-0.039842,0.01682,-0.003849,0
160,-0.1,-0.056702,0.06,-0.092784,-0.042415,0.01969,-0.014093,0
161,-0.1,-0.059056,0.06,-0.098196,-0.042688,0.020042,-0.010362,0
162,-0.1,-0.056375,0.06,-0.099549,-0.042378,0.023399,0.001291,0
163,-0.098156,-0.048999,0.06,-0.099887,-0.040575,0.030945,0.008083,0
164,-0.1,-0.070209,0.06,-0.098589,-0.044129,0.009085,0.00418,0
165,-0.1,-0.08284,0.06,-0.099647,-0.046062,-0.003017,-0.002675,0
166,-0.1,-0.069978,0.06,-0.099912,-0.044097,0.009978,0.00477,0
167,-0.1,-0.078596,0.06,-0.099978,-0.045377,0.001393,-0.007275,0
168,-0.1,-0.07876,0.06,-0.099994,-0.045403,0.001238,-0.016531,0
169,-0.1,-0.084502,0.06,-0.099999,-0.046341,-0.004503,-0.006798,0
170,-0.1,-0.073909,0.06,-0.1,-0.044663,0.006091,0.002009,0
171,-0.1,-0.094067,0.06,-0.1,-0.048049,-0.014067,0.004249,0
172,-0.1,-0.089271,0.06,-0.1,-0.047169,-0.009271,0.006688,0
173,-0.1,-0.07356,0.06,-0.1,-0.044611,0.00644,-0.016619,0
174,-0.1,-0.080221,0.06,-0.1,-0.045635,-0.000221,-0.004063,0
175,-0.1,-0.092807,0.06,-0.1,-0.047813,-0.012807,0.012322,0
176,-0.096044,-0.086018,0.06,-0.1,-0.044415,-0.006018,0.015859,0
177,-0.091504,-0.087297,0.06,-0.097033,-0.042207,-0.00878,0.017653,0
178,-0.090143,-0.074042,0.06,-0.092886,-0.039357,0.002402,0.012921,0
179,-0.090243,-0.071858,0.06,-0.090829,-0.03909,0.003556,0.010456,0
180,-0.096629,-0.079612,0.06,-0.09039,-0.043673,-0.004417,0.004798,0
181,-0.099683,-0.081847,0.06,-0.09507,-0.045722,-0.004312,0.006713,0
182,-0.1,-0.074285,0.06,-0.09853,-0.044718,0.00498,-0.006558,0
183,-0.099356,-0.07733,0.06,-0.099632,-0.04482,0.002486,0.01088,0
184,-0.1,-0.083921,0.06,-0.099425,-0.046243,-0.004209,-0.001695,0
185,-0.1,-0.081256,0.06,-0.099856,-0.045802,-0.001328,0.007427,0
186,-0.093342,-0.08082,0.06,-0.099964,-0.042092,-0.000838,0.017746,0
187,-0.085666,-0.071231,0.06,-0.094997,-0.036658,0.006268,0.019066,0
188,-0.06218,-0.065179,0.06,-0.087999,-0.02513,0.00882,0.034716,0
189,-0.076121,-0.059784,0.06,-0.068634,-0.030543,0.004533,0.000794,0
190,-0.085275,-0.051118,0.06,-0.07425,-0.034001,0.016007,-0.0041,0
191,-0.079937,-0.059191,0.06,-0.082519,-0.032273,0.012068,0.010635,0
192,-0.097111,-0.074662,0.06,-0.080583,-0.043173,-0.00437,-0.006135,0
193,-0.1,-0.092359,0.06,-0.092979,-0.04773,-0.01587,-0.011623,0
194,-0.1,-0.086714,0.06,-0.098245,-0.046719,-0.007592,-0.001732,0
195,-0.1,-0.082885,0.06,-0.099561,-0.04607,-0.003104,-0.015167,0
196,-0.1,-0.100599,0.06,-0.09989,-0.04932,-0.020654,-0.008556,0
197,-0.1,-0.098218,0.06,-0.099973,-0.048847,-0.018232,-0.00054,0
198,-0.1,-0.087143,0.06,-0.099993,-0.046794,-0.007147,0.001058,0
199,-0.1,-0.078921,0.06,-0.099998,-0.045428,0.001078,0.002927,0
200,-0.1,-0.075004,0.06,-0.1,-0.044826,0.004995,-0.00529,0
